"Connection
Origin",,"Connection
Termination",,"Data
Type",Binned Strength
one,AUDv,two,PL,retro,0
one,AUDv,one,ACAv,antero,0
one,AUDv,two,ACAv,antero,0
one,AUDv,one,ACAd,retro,4
one,AUDv,two,ACAd,retro,0
one,AUDv,one,RSPv,antero,0
one,AUDv,two,RSPv,antero,0
one,AUDv,one,RSPv.a,antero,0
one,AUDv,two,RSPv.a,antero,0
one,AUDv,one,RSPv.b/c,antero,0
one,AUDv,two,RSPv.b/c,antero,0
one,AUDv,one,RSPd,antero,0
one,AUDv,two,RSPd,antero,0
one,AUDv,one,RSPagl,retro,0
one,AUDv,two,RSPagl,retro,0
one,AUDv,one,AIv,antero,0
one,AUDv,two,AIv,antero,0
one,AUDv,one,AId,antero,0
one,AUDv,two,AId,antero,0
one,AUDv,one,AIp,antero,3
one,AUDv,two,AIp,antero,0
one,AUDv,one,GU,antero,0
one,AUDv,two,GU,antero,0
one,AUDv,one,VISC,antero,3
one,AUDv,two,VISC,antero,0
one,AUDv,one,ORBv,retro,0
one,AUDv,two,ORBv,retro,0
one,AUDv,one,ORBvl,antero,2
one,AUDv,two,ORBvl,,0
one,AUDv,one,ORBm,retro,0
one,AUDv,two,ORBm,retro,0
one,AUDv,one,ORBl,retro,0
one,AUDv,two,ORBl,retro,0
one,AUDv,one,MOp,antero,2
one,AUDv,two,MOp,,0
one,AUDv,one,MOs,retro,3
one,AUDv,two,MOs,retro,0
one,AUDv,one,SSp,antero,1
one,AUDv,two,SSp,retro,0
one,AUDv,one,SSs,antero,4
one,AUDv,two,SSs,antero,0
one,AUDv,one,PTLp,retro,4
one,AUDv,two,PTLp,retro,0
one,AUDv,one,PERI,antero,1
one,AUDv,two,PERI,antero,0
one,AUDv,one,ECT,antero,5
one,AUDv,two,ECT,antero,5
one,AUDv,one,TEa,antero,5
one,AUDv,two,TEa,antero,4
one,AUDv,one,AUDv,,0
one,AUDv,two,AUDv,antero,6
one,AUDv,one,AUDp,antero,4
one,AUDv,two,AUDp,antero,0
one,AUDv,one,AUDd,antero,5
one,AUDv,two,AUDd,antero,0
one,AUDv,one,AUDpo,antero,3
one,AUDv,two,AUDpo,antero,0
one,AUDv,one,VISrl,antero,3
one,AUDv,two,VISrl,,0
one,AUDv,one,VISal,antero,3
one,AUDv,two,VISal,retro,0
one,AUDv,one,VISlla,antero,2
one,AUDv,two,VISlla,retro,0
one,AUDv,one,VISll,,0
one,AUDv,two,VISll,,0
one,AUDv,one,VISli,antero,2
one,AUDv,two,VISli,retro,0
one,AUDv,one,VISlm,antero,2
one,AUDv,two,VISlm,,0
one,AUDv,one,VISpl,antero,2
one,AUDv,two,VISpl,,0
one,AUDv,one,VISp,antero,3
one,AUDv,two,VISp,,0
one,AUDv,one,VISam,antero,1
one,AUDv,two,VISam,retro,0
one,AUDv,one,VISpm,antero,2
one,AUDv,two,VISpm,,0
one,AUDv,one,NLOT3,antero,0
one,AUDv,two,NLOT3,antero,0
one,AUDv,one,BMAa,antero,0
one,AUDv,two,BMAa,antero,0
one,AUDv,one,BMAp,antero,0
one,AUDv,two,BMAp,antero,0
one,AUDv,one,BLAa,antero,0
one,AUDv,two,BLAa,antero,0
one,AUDv,one,BLAp,antero,0
one,AUDv,two,BLAp,antero,0
one,AUDv,one,LA,antero,4
one,AUDv,two,LA,antero,2
one,AUDv,one,PA,retro,0
one,AUDv,two,PA,retro,0
one,AUDv,one,EPv,antero,0
one,AUDv,two,EPv,antero,0
one,AUDv,one,EPd,antero,0
one,AUDv,two,EPd,antero,0
one,AUDv,one,CLA,retro,2
one,AUDv,two,CLA,retro,0
one,AUDv,one,6b,antero,6
one,AUDv,two,6b,,0
one,AUDp,one,MOB,retro,0
one,AUDp,two,MOB,retro,0
one,AUDp,one,AOB,retro,0
one,AUDp,two,AOB,retro,0
one,AUDp,one,AOA,antero,0
one,AUDp,two,AOA,antero,0
one,AUDp,one,TTv,antero,0
one,AUDp,two,TTv,antero,0
one,AUDp,one,TTd,antero,0
one,AUDp,two,TTd,antero,0
one,AUDp,one,PIR,antero,0
one,AUDp,two,PIR,antero,0
one,AUDp,one,COAa,antero,0
one,AUDp,two,COAa,antero,0
one,AUDp,two,COApm,antero,0
one,AUDp,one,COApl,antero,0
one,AUDp,two,COApl,antero,0
one,AUDp,one,NLOT,antero,0
one,AUDp,two,NLOT,antero,0
one,AUDp,one,PAA,antero,0
one,AUDp,two,PAA,antero,0
one,AUDp,one,TR,antero,0
one,AUDp,two,TR,antero,0
one,AUDp,one,IG,antero,0
one,AUDp,two,IG,antero,0
one,AUDp,one,FC,antero,0
one,AUDp,two,FC,antero,0
one,AUDp,one,DG,antero,0
one,AUDp,two,DG,antero,0
one,AUDp,one,CA3,antero,0
one,AUDp,two,CA3,antero,0
one,AUDp,one,CA2,antero,0
one,AUDp,two,CA2,antero,0
one,AUDp,one,CA1v,antero,0
one,AUDp,two,CA1v,antero,0
one,AUDp,one,CA1d,antero,0
one,AUDp,two,CA1d,antero,0
one,AUDp,one,SUBv,antero,0
one,AUDp,two,SUBv,antero,0
one,AUDp,one,SUBd,antero,0
one,AUDp,two,SUBd,antero,0
one,AUDp,one,PAR,antero,0
one,AUDp,two,PAR,antero,0
one,AUDp,one,PRE,antero,0
one,AUDp,two,PRE,antero,0
one,AUDp,one,POST,antero,0
one,AUDp,two,POST,antero,0
one,AUDp,one,ENTm,retro,1
one,AUDp,two,ENTm,antero,0
one,AUDp,one,ENTl,retro,1
one,AUDp,two,ENTl,antero,0
one,AUDp,one,ILA,retro,0
one,AUDp,two,ILA,retro,0
one,AUDp,one,PL,retro,0
one,AUDp,two,PL,retro,0
one,AUDp,one,ACAv,antero,0
one,AUDp,two,ACAv,antero,0
one,AUDp,one,ACAd,retro,2
one,AUDp,two,ACAd,retro,0
one,AUDp,one,RSPv,antero,0
one,AUDp,two,RSPv,antero,0
one,AUDp,one,RSPv.a,antero,0
one,AUDp,two,RSPv.a,antero,0
one,AUDp,one,RSPv.b/c,antero,0
one,AUDp,two,RSPv.b/c,antero,0
one,AUDp,one,RSPd,antero,0
one,AUDp,two,RSPd,antero,0
one,AUDp,one,RSPagl,antero,3
one,AUDp,two,RSPagl,antero,0
one,AUDp,one,AIv,antero,0
one,AUDp,two,AIv,antero,0
one,AUDp,one,AId,antero,0
one,AUDp,two,AId,antero,0
one,AUDp,one,AIp,antero,0
one,AUDp,two,AIp,antero,0
one,AUDp,one,GU,antero,0
one,AUDp,two,GU,antero,0
one,AUDp,one,VISC,antero,0
one,AUDp,two,VISC,antero,0
one,AUDp,one,ORBv,retro,0
one,AUDp,two,ORBv,retro,0
one,AUDp,one,ORBvl,antero,0
one,AUDp,two,ORBvl,antero,0
one,AUDp,one,ORBm,retro,0
one,AUDp,two,ORBm,retro,0
one,AUDp,one,ORBl,retro,0
one,AUDp,two,ORBl,retro,0
one,AUDp,one,MOp,antero,0
one,AUDp,two,MOp,antero,0
one,AUDp,one,MOs,retro,3
one,AUDp,two,MOs,retro,0
one,AUDp,one,SSp,antero,3
one,AUDp,two,SSp,antero,2
one,AUDp,one,SSs,antero,3
one,AUDp,two,SSs,antero,0
one,AUDp,one,PTLp,antero,5
one,AUDp,two,PTLp,antero,4
one,AUDp,one,PERI,antero,0
one,AUDp,two,PERI,antero,0
one,AUDp,one,ECT,antero,2
one,AUDp,two,ECT,antero,1
one,AUDp,one,TEa,antero,6
one,AUDp,two,TEa,antero,5
one,AUDp,one,AUDv,antero,7
one,AUDp,two,AUDv,antero,5
one,AUDp,one,AUDp,,0
one,AUDp,two,AUDp,antero,6
one,AUDp,one,AUDd,antero,3
one,AUDp,two,AUDd,antero,2
one,AUDp,one,AUDpo,antero,6
one,AUDp,two,AUDpo,,0
right,AUDp,right,VISrl,retro,3
one,AUDp,two,VISrl,antero,0
one,AUDp,one,VISal,antero,3
one,AUDp,two,VISal,antero,0
one,AUDp,one,VISlla,antero,2
one,AUDp,two,VISlla,antero,0
one,AUDp,one,VISll,antero,0
one,AUDp,two,VISll,antero,0
one,AUDp,one,VISli,antero,0
one,AUDp,two,VISli,antero,0
one,AUDp,one,VISlm,antero,0
one,AUDp,two,VISlm,antero,0
one,AUDp,one,VISpl,antero,0
one,AUDp,two,VISpl,antero,0
one,AUDp,one,VISp,antero,0
one,AUDp,two,VISp,antero,0
one,AUDp,one,VISam,retro,3
one,AUDp,two,VISam,retro,0
one,AUDp,one,VISpm,antero,0
one,AUDp,two,VISpm,antero,0
one,AUDp,one,NLOT3,antero,0
one,AUDp,two,NLOT3,antero,0
one,AUDp,one,BMAa,antero,0
one,AUDp,two,BMAa,antero,0
one,AUDp,one,BMAp,antero,0
one,AUDp,two,BMAp,antero,0
one,AUDp,one,BLAa,antero,0
one,AUDp,two,BLAa,antero,0
one,AUDp,one,BLAp,antero,0
one,AUDp,two,BLAp,antero,0
one,AUDp,one,LA,antero,1
one,AUDp,two,LA,antero,0
one,AUDp,one,PA,antero,0
one,AUDp,two,PA,antero,0
one,AUDp,one,EPv,antero,0
one,AUDp,two,EPv,antero,0
one,AUDp,one,EPd,antero,0
one,AUDp,two,EPd,antero,0
one,AUDp,one,CLA,retro,2
one,AUDp,two,CLA,retro,0
one,AUDp,one,6b,antero,0
one,AUDp,two,6b,antero,0
one,AUDp,one,,antero,0
one,AUDd,one,MOB,retro,0
one,AUDd,two,MOB,retro,0
one,AUDd,one,AOB,retro,0
one,AUDd,two,AOB,retro,0
one,AUDd,one,AOA,antero,0
one,AUDd,two,AOA,,0
one,AUDd,one,TTv,antero,0
one,AUDd,two,TTv,,0
one,AUDd,one,TTd,antero,0
one,AUDd,two,TTd,,0
one,AUDd,one,PIR,antero,0
one,AUDd,two,PIR,,0
one,AUDd,one,COAa,antero,0
one,AUDd,two,COAa,retro,0
one,AUDd,one,COApm,antero,0
one,AUDd,two,COApm,retro,0
one,AUDd,one,COApl,antero,0
one,AUDd,two,COApl,retro,0
one,AUDd,one,NLOT,antero,0
one,AUDd,two,NLOT,,0
one,AUDd,one,PAA,antero,0
one,AUDd,two,PAA,,0
left,AUDd,left,TR,retro,0
left,AUDd,right,TR,retro,0
one,AUDd,one,IG,antero,0
one,AUDd,two,IG,,0
one,AUDd,one,FC,antero,0
one,AUDd,two,FC,,0
one,AUDd,one,DG,antero,0
one,AUDd,two,DG,retro,0
one,AUDd,one,CA3,antero,0
one,AUDd,two,CA3,retro,0
one,AUDd,one,CA2,antero,0
one,AUDd,two,CA2,retro,0
one,AUDd,one,CA1v,antero,0
one,AUDd,two,CA1v,retro,0
one,AUDd,one,CA1d,antero,0
one,AUDd,two,CA1d,retro,0
one,AUDd,one,SUBv,antero,0
one,AUDd,two,SUBv,retro,0
one,AUDd,one,SUBd,antero,0
one,AUDd,two,SUBd,,0
one,AUDd,one,PAR,antero,0
one,AUDd,two,PAR,retro,0
one,AUDd,one,PRE,antero,0
one,AUDd,two,PRE,retro,0
one,AUDd,one,POST,antero,0
one,AUDd,two,POST,retro,0
one,AUDd,one,ENTm,retro,1
one,AUDd,two,ENTm,retro,0
one,AUDd,one,ENTl,retro,1
one,AUDd,two,ENTl,retro,0
one,AUDd,one,ILA,retro,0
one,AUDd,two,ILA,retro,0
one,AUDd,one,PL,retro,0
one,AUDd,two,PL,retro,0
one,AUDd,one,ACAv,antero,0
one,AUDd,two,ACAv,retro,0
one,AUDd,one,ACAd,retro,0
one,AUDd,two,ACAd,retro,0
one,AUDd,one,RSPv,antero,0
one,AUDd,two,RSPv,retro,0
one,AUDd,one,RSPv.a,retro,0
one,AUDd,two,RSPv.a,retro,0
one,AUDd,one,RSPv.b/c,retro,0
one,AUDd,two,RSPv.b/c,retro,0
one,AUDd,one,RSPd,retro,0
one,AUDd,two,RSPd,retro,0
one,AUDd,one,RSPagl,retro,0
one,AUDd,two,RSPagl,retro,0
one,AUDd,one,AIv,antero,0
one,AUDd,two,AIv,retro,0
one,AUDd,one,AId,antero,0
one,AUDd,two,AId,retro,0
one,AUDd,one,AIp,retro,0
one,AUDd,two,AIp,retro,0
one,AUDd,one,GU,antero,0
one,AUDd,two,GU,retro,0
one,AUDd,one,VISC,antero,0
one,AUDd,two,VISC,retro,0
one,AUDd,one,ORBv,retro,0
one,AUDd,two,ORBv,retro,0
one,AUDd,one,ORBvl,retro,1
one,AUDd,two,ORBvl,retro,0
one,AUDd,one,ORBm,retro,0
one,AUDd,two,ORBm,retro,0
one,AUDd,one,ORBl,retro,0
one,AUDd,two,ORBl,retro,0
left,AUDd,left,MOp,retro,0
left,AUDd,right,MOp,retro,0
one,AUDd,one,MOs,retro,3
one,AUDd,two,MOs,retro,0
right,AUDd,right,SSp,retro,3
one,AUDd,two,SSp,,0
right,AUDd,right,SSs,retro,0
one,AUDd,two,SSs,retro,0
one,AUDd,one,PTLp,retro,4
one,AUDd,two,PTLp,retro,0
one,AUDd,one,PERI,retro,6
one,AUDd,two,PERI,,0
one,AUDd,one,ECT,retro,3
one,AUDd,two,ECT,retro,0
right,AUDd,right,TEa,retro,6
one,AUDd,two,TEa,retro,0
right,AUDd,right,AUDv,retro,5
one,AUDd,two,AUDv,,0
right,AUDd,right,AUDp,retro,6
one,AUDd,two,AUDp,,0
one,AUDd,one,AUDd,,0
one,AUDd,two,AUDd,,0
right,AUDd,right,AUDpo,retro,6
one,AUDd,two,AUDpo,,0
right,AUDd,right,VISrl,retro,4
one,AUDd,two,VISrl,,0
one,AUDd,one,VISal,retro,3
one,AUDd,two,VISal,retro,0
one,AUDd,one,VISlla,retro,0
one,AUDd,two,VISlla,retro,0
one,AUDd,one,VISll,,0
one,AUDd,two,VISll,,0
one,AUDd,one,VISli,retro,0
one,AUDd,two,VISli,retro,0
one,AUDd,one,VISlm,retro,0
one,AUDd,two,VISlm,retro,0
one,AUDd,one,VISpl,,0
one,AUDd,two,VISpl,,0
right,AUDd,right,VISp,retro,0
one,AUDd,two,VISp,retro,0
one,AUDd,one,VISam,retro,3
one,AUDd,two,VISam,retro,0
one,AUDd,one,VISpm,retro,0
one,AUDd,two,VISpm,retro,0
one,AUDd,one,NLOT3,antero,0
one,AUDd,two,NLOT3,,0
one,AUDd,one,BMAa,antero,0
one,AUDd,two,BMAa,retro,0
one,AUDd,one,BMAp,antero,0
one,AUDd,two,BMAp,retro,0
one,AUDd,one,BLAa,antero,0
one,AUDd,two,BLAa,retro,0
one,AUDd,one,BLAp,antero,0
one,AUDd,two,BLAp,retro,0
one,AUDd,one,LA,antero,0
one,AUDd,two,LA,retro,0
one,AUDd,one,PA,retro,0
one,AUDd,two,PA,retro,0
one,AUDd,one,EPv,antero,0
one,AUDd,two,EPv,retro,0
one,AUDd,one,EPd,antero,0
one,AUDd,two,EPd,retro,0
one,AUDd,one,CLA,retro,0
one,AUDd,two,CLA,retro,0
one,AUDd,one,6b,,0
one,AUDd,two,6b,,0
one,AUDpo,one,MOB,retro,0
one,AUDpo,two,MOB,retro,0
one,AUDpo,one,AOB,retro,0
one,AUDpo,two,AOB,retro,0
one,AUDpo,one,AOA,antero,0
one,AUDpo,two,AOA,,0
one,AUDpo,one,TTv,antero,0
one,AUDpo,two,TTv,,0
one,AUDpo,one,TTd,antero,0
one,AUDpo,two,TTd,,0
one,AUDpo,one,PIR,antero,0
one,AUDpo,two,PIR,,0
one,AUDpo,one,COAa,antero,0
one,AUDpo,two,COAa,retro,0
one,AUDpo,one,COApm,antero,0
one,AUDpo,two,COApm,retro,0
one,AUDpo,one,COApl,antero,0
one,AUDpo,two,COApl,retro,0
one,AUDpo,one,NLOT,antero,0
one,AUDpo,two,NLOT,,0
one,AUDpo,one,PAA,antero,0
one,AUDpo,two,PAA,,0
one,AUDpo,one,TR,antero,0
left,AUDpo,right,TR,retro,0
one,AUDpo,one,IG,antero,0
one,AUDpo,two,IG,,0
one,AUDpo,one,FC,antero,0
one,AUDpo,two,FC,,0
one,AUDpo,one,DG,antero,0
one,AUDpo,two,DG,retro,0
one,AUDpo,one,CA3,antero,0
one,AUDpo,two,CA3,retro,0
one,AUDpo,one,CA2,antero,0
one,AUDpo,two,CA2,retro,0
one,AUDpo,one,CA1v,antero,0
one,AUDpo,two,CA1v,retro,0
one,AUDpo,one,CA1d,antero,0
one,AUDpo,two,CA1d,retro,0
one,AUDpo,one,SUBv,antero,0
one,AUDpo,two,SUBv,retro,0
one,AUDpo,one,SUBd,antero,0
one,AUDpo,two,SUBd,,0
one,AUDpo,one,PAR,antero,0
one,AUDpo,two,PAR,retro,0
one,AUDpo,one,PRE,antero,0
one,AUDpo,two,PRE,retro,0
one,AUDpo,one,POST,antero,3
one,AUDpo,two,POST,,0
one,AUDpo,one,ENTm,antero,2
one,AUDpo,two,ENTm,,0
one,AUDpo,one,ENTl,antero,2
one,AUDpo,two,ENTl,,0
one,AUDpo,one,ILA,retro,0
one,AUDpo,two,ILA,retro,0
one,AUDpo,one,PL,retro,0
one,AUDpo,two,PL,retro,0
one,AUDpo,one,ACAv,antero,0
left,AUDpo,right,ACAv,retro,0
one,AUDpo,one,ACAd,retro,0
one,AUDpo,two,ACAd,retro,0
one,AUDpo,one,RSPv,antero,2
one,AUDpo,two,RSPv,,0
one,AUDpo,one,RSPv.a,antero,3
one,AUDpo,two,RSPv.a,,0
one,AUDpo,one,RSPv.b/c,antero,1
one,AUDpo,two,RSPv.b/c,,0
one,AUDpo,one,RSPd,antero,3
one,AUDpo,two,RSPd,,0
one,AUDpo,one,RSPagl,antero,3
one,AUDpo,two,RSPagl,,0
one,AUDpo,one,AIv,antero,0
one,AUDpo,two,AIv,retro,0
one,AUDpo,one,AId,antero,0
one,AUDpo,two,AId,retro,0
one,AUDpo,one,AIp,antero,1
one,AUDpo,two,AIp,,0
one,AUDpo,one,GU,antero,0
one,AUDpo,two,GU,retro,0
one,AUDpo,one,VISC,antero,2
one,AUDpo,two,VISC,,0
one,AUDpo,one,ORBv,antero,0
one,AUDpo,two,ORBv,retro,0
one,AUDpo,one,ORBvl,antero,2
one,AUDpo,two,ORBvl,,0
one,AUDpo,one,ORBm,antero,0
one,AUDpo,two,ORBm,retro,0
one,AUDpo,one,ORBl,antero,0
one,AUDpo,two,ORBl,retro,0
one,AUDpo,one,MOp,antero,1
left,AUDpo,right,MOp,retro,0
one,AUDpo,one,MOs,antero,0
one,AUDpo,two,MOs,,0
one,AUDpo,one,SSp,antero,3
one,AUDpo,two,SSp,retro,0
one,AUDpo,one,SSs,antero,5
one,AUDpo,two,SSs,,0
one,AUDpo,one,PTLp,retro,0
one,AUDpo,two,PTLp,retro,0
one,AUDpo,one,PERI,antero,2
one,AUDpo,two,PERI,,0
one,AUDpo,one,ECT,antero,2
one,AUDpo,two,ECT,,0
one,AUDpo,one,TEa,antero,5
one,AUDpo,two,TEa,,0
one,AUDpo,one,AUDv,antero,5
one,AUDpo,two,AUDv,,0
one,AUDpo,one,AUDp,antero,5
one,AUDpo,two,AUDp,,0
one,AUDpo,one,AUDd,antero,5
one,AUDpo,two,AUDd,,0
one,AUDpo,one,AUDpo,,0
one,AUDpo,two,AUDpo,,0
right,AUDpo,right,VISrl,retro,2
one,AUDpo,two,VISrl,,0
one,AUDpo,one,VISal,antero,2
one,AUDpo,two,VISal,,0
one,AUDpo,one,VISlla,,0
one,AUDpo,two,VISlla,,0
one,AUDpo,one,VISll,antero,2
one,AUDpo,two,VISll,,0
one,AUDpo,one,VISli,antero,2
one,AUDpo,two,VISli,,0
one,AUDpo,one,VISlm,antero,2
one,AUDpo,two,VISlm,,0
one,AUDpo,one,VISpl,antero,2
one,AUDpo,two,VISpl,,0
right,AUDpo,right,VISp,retro,0
one,AUDpo,two,VISp,,0
one,AUDpo,one,VISam,retro,0
one,AUDpo,two,VISam,retro,0
one,AUDpo,one,VISpm,antero,2
one,AUDpo,two,VISpm,,0
one,AUDpo,one,NLOT3,antero,0
one,AUDpo,two,NLOT3,,0
one,AUDpo,one,BMAa,antero,0
one,AUDpo,two,BMAa,retro,0
one,AUDpo,one,BMAp,antero,0
one,AUDpo,two,BMAp,retro,0
one,AUDpo,one,BLAa,antero,0
one,AUDpo,two,BLAa,retro,0
one,AUDpo,one,BLAp,antero,0
one,AUDpo,two,BLAp,retro,0
one,AUDpo,one,LA,antero,4
one,AUDpo,two,LA,retro,0
one,AUDpo,one,PA,antero,0
one,AUDpo,two,PA,retro,0
one,AUDpo,one,EPv,antero,0
one,AUDpo,two,EPv,retro,0
one,AUDpo,one,EPd,antero,0
one,AUDpo,two,EPd,retro,0
one,AUDpo,one,CLA,,0
one,AUDpo,two,CLA,,0
one,AUDpo,one,6b,antero,5
one,AUDpo,two,6b,,0
one,VISrl,one,MOB,retro,0
one,VISrl,two,MOB,retro,0
one,VISrl,one,AOB,retro,0
one,VISrl,two,AOB,retro,0
one,VISrl,one,AOA,antero,0
one,VISrl,two,AOA,,0
one,VISrl,one,TTv,antero,0
one,VISrl,two,TTv,,0
one,VISrl,one,TTd,antero,0
one,VISrl,two,TTd,,0
one,VISrl,one,PIR,antero,0
one,VISrl,two,PIR,,0
one,VISrl,one,COAa,retro,0
one,VISrl,two,COAa,retro,0
one,VISrl,one,COApm,retro,0
one,VISrl,two,COApm,retro,0
one,VISrl,one,COApl,retro,0
one,VISrl,two,COApl,retro,0
one,VISrl,one,NLOT,antero,0
one,VISrl,two,NLOT,,0
one,VISrl,one,PAA,,0
one,VISrl,two,PAA,,0
left,VISrl,left,TR,retro,0
left,VISrl,right,TR,retro,0
one,VISrl,one,IG,,0
one,VISrl,two,IG,,0
one,VISrl,one,FC,,0
one,VISrl,two,FC,,0
one,VISrl,one,DG,retro,0
one,VISrl,two,DG,retro,0
one,VISrl,one,CA3,retro,0
one,VISrl,two,CA3,retro,0
one,VISrl,one,CA2,retro,0
one,VISrl,two,CA2,retro,0
one,VISrl,one,CA1v,retro,0
one,VISrl,two,CA1v,retro,0
one,VISrl,one,CA1d,retro,0
one,VISrl,two,CA1d,retro,0
one,VISrl,one,SUBv,retro,0
one,VISrl,two,SUBv,retro,0
one,VISrl,one,SUBd,,0
one,VISrl,two,SUBd,,0
one,VISrl,one,PAR,retro,0
one,VISrl,two,PAR,retro,0
one,VISrl,one,PRE,retro,0
one,VISrl,two,PRE,retro,0
one,VISrl,one,POST,retro,0
one,VISrl,two,POST,retro,0
one,VISrl,one,ENTm,retro,0
one,VISrl,two,ENTm,retro,0
one,VISrl,one,ENTl,,0
one,VISrl,two,ENTl,,0
one,VISrl,one,ILA,antero,0
one,VISrl,two,ILA,retro,0
one,VISrl,one,PL,antero,0
one,VISrl,two,PL,retro,0
one,VISrl,one,ACAv,antero,1
left,VISrl,right,ACAv,retro,0
one,VISrl,one,ACAd,antero,3
one,VISrl,two,ACAd,retro,0
one,VISrl,one,RSPv,retro,0
one,VISrl,two,RSPv,retro,0
one,VISrl,one,RSPv.a,retro,0
one,VISrl,two,RSPv.a,retro,0
one,VISrl,one,RSPv.b/c,retro,0
one,VISrl,two,RSPv.b/c,retro,0
one,VISrl,one,RSPd,retro,0
one,VISrl,two,RSPd,retro,0
one,VISrl,one,RSPagl,retro,0
one,VISrl,two,RSPagl,retro,0
one,VISrl,one,AIv,antero,0
one,VISrl,two,AIv,retro,0
one,VISrl,one,AId,antero,0
one,VISrl,two,AId,retro,0
one,VISrl,one,AIp,retro,0
one,VISrl,two,AIp,retro,0
one,VISrl,one,GU,antero,0
one,VISrl,two,GU,retro,0
one,VISrl,one,VISC,antero,0
one,VISrl,two,VISC,retro,0
one,VISrl,one,ORBv,antero,2
one,VISrl,two,ORBv,,0
one,VISrl,one,ORBvl,antero,0
one,VISrl,two,ORBvl,retro,0
one,VISrl,one,ORBm,antero,0
one,VISrl,two,ORBm,retro,0
one,VISrl,one,ORBl,antero,2
one,VISrl,two,ORBl,retro,0
one,VISrl,one,MOp,antero,3
left,VISrl,right,MOp,,0
one,VISrl,one,MOs,antero,3
one,VISrl,two,MOs,retro,0
right,VISrl,right,SSp,retro,0
one,VISrl,two,SSp,retro,0
right,VISrl,right,SSs,retro,2
one,VISrl,two,SSs,,0
one,VISrl,one,PTLp,retro,4
one,VISrl,two,PTLp,retro,0
one,VISrl,one,PERI,retro,0
one,VISrl,two,PERI,retro,0
one,VISrl,one,ECT,retro,0
one,VISrl,two,ECT,,0
right,VISrl,right,TEa,retro,0
one,VISrl,two,TEa,,0
right,VISrl,right,AUDv,retro,0
one,VISrl,two,AUDv,,0
right,VISrl,right,AUDp,retro,0
one,VISrl,two,AUDp,,0
right,VISrl,right,AUDd,retro,2
one,VISrl,two,AUDd,,0
right,VISrl,right,AUDpo,retro,2
one,VISrl,two,AUDpo,,0
one,VISrl,one,VISrl,,0
one,VISrl,two,VISrl,,0
one,VISrl,one,VISal,retro,6
one,VISrl,two,VISal,retro,0
right,VISrl,right,VISlla,antero,0
one,VISrl,two,VISlla,retro,0
right,VISrl,right,VISll,antero,0
one,VISrl,two,VISll,,0
right,VISrl,right,VISli,antero,4
one,VISrl,two,VISli,retro,0
right,VISrl,right,VISlm,antero,6
one,VISrl,two,VISlm,retro,0
right,VISrl,right,VISpl,antero,4
one,VISrl,two,VISpl,,0
right,VISrl,right,VISp,retro,6
one,VISrl,two,VISp,retro,4
one,VISrl,one,VISam,retro,4
one,VISrl,two,VISam,retro,0
right,VISrl,right,VISpm,antero,0
one,VISrl,two,VISpm,retro,0
one,VISrl,one,NLOT3,antero,0
one,VISrl,two,NLOT3,,0
one,VISrl,one,BMAa,retro,0
one,VISrl,two,BMAa,retro,0
one,VISrl,one,BMAp,retro,0
one,VISrl,two,BMAp,retro,0
one,VISrl,one,BLAa,retro,0
one,VISrl,two,BLAa,retro,0
one,VISrl,one,BLAp,retro,0
one,VISrl,two,BLAp,retro,0
one,VISrl,one,LA,retro,0
one,VISrl,two,LA,retro,0
one,VISrl,one,PA,retro,0
one,VISrl,two,PA,retro,0
one,VISrl,one,EPv,retro,0
one,VISrl,two,EPv,retro,0
one,VISrl,one,EPd,retro,0
one,VISrl,two,EPd,retro,0
one,VISrl,one,CLA,retro,0
one,VISrl,two,CLA,retro,0
one,VISrl,one,6b,,0
one,VISrl,two,6b,,0
one,VISal,one,MOB,retro,0
one,VISal,two,MOB,retro,0
one,VISal,one,AOB,retro,0
one,VISal,two,AOB,retro,0
one,VISal,one,AOA,antero,0
one,VISal,two,AOA,,0
one,VISal,one,TTv,antero,0
one,VISal,two,TTv,,0
one,VISal,one,TTd,antero,0
one,VISal,two,TTd,,0
one,VISal,one,PIR,antero,0
one,VISal,two,PIR,,0
one,VISal,one,COAa,antero,0
one,VISal,two,COAa,retro,0
one,VISal,one,COApm,antero,0
one,VISal,two,COApm,retro,0
one,VISal,one,COApl,antero,0
one,VISal,two,COApl,retro,0
one,VISal,one,NLOT,antero,0
one,VISal,two,NLOT,,0
one,VISal,one,PAA,antero,0
one,VISal,two,PAA,,0
one,VISal,one,TR,antero,0
left,VISal,right,TR,retro,0
one,VISal,one,IG,antero,0
one,VISal,two,IG,,0
one,VISal,one,FC,antero,0
one,VISal,two,FC,,0
one,VISal,one,DG,retro,0
one,VISal,two,DG,retro,0
one,VISal,one,CA3,antero,0
one,VISal,two,CA3,retro,0
one,VISal,one,CA2,antero,0
one,VISal,two,CA2,retro,0
one,VISal,one,CA1v,antero,0
one,VISal,two,CA1v,retro,0
one,VISal,one,CA1d,antero,0
one,VISal,two,CA1d,retro,0
one,VISal,one,SUBv,antero,0
one,VISal,two,SUBv,retro,0
one,VISal,one,SUBd,antero,0
one,VISal,two,SUBd,,0
one,VISal,one,PAR,antero,0
one,VISal,two,PAR,retro,0
one,VISal,one,PRE,retro,0
one,VISal,two,PRE,retro,0
one,VISal,one,POST,retro,3
one,VISal,two,POST,retro,0
one,VISal,one,ENTm,retro,1
one,VISal,two,ENTm,,0
one,VISal,one,ENTl,retro,1
